1位	  2,610,619,930pt
2位	  1,891,443,320pt
3位	  1,777,890,030pt
9位	  731,433,950pt
10位	  674,745,380pt
11位	  659,639,320pt
19位	  406,218,590pt
20位	  399,231,630pt
99位	  205,014,490pt
100位	  204,929,580pt
499位	  52,138,200pt
500位	  52,095,140pt
999位	  30,065,500pt
1000位	  30,059,620pt
1999位	  15,077,840pt
2000位	  15,077,810pt
2999位	  9,422,960pt
3000位	  9,422,820pt
4999位	  4,417,940pt
5000位	  4,417,650pt
9999位	  513,500pt
10000位	  513,100pt
2021/03/21 11:45	BEAT OUTﾎﾟｲﾝﾄ :  		ISO8601:2021-03-21T11:45:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
