1位	  739,685,590pt
2位	  717,342,610pt
3位	  540,684,550pt
9位	  237,689,560pt
10位	  206,691,730pt
11位	  203,200,900pt
19位	  158,284,830pt
20位	  154,164,340pt
99位	  74,744,560pt
100位	  74,041,230pt
499位	  21,607,020pt
500位	  21,589,260pt
999位	  11,560,720pt
1000位	  11,528,850pt
1999位	  5,076,630pt
2000位	  5,075,110pt
2999位	  2,564,160pt
3000位	  2,561,540pt
4999位	  764,540pt
5000位	  764,510pt
9999位	  62,710pt
10000位	  62,700pt
2021/03/19 10:57	BEAT OUTﾎﾟｲﾝﾄ :  		ISO8601:2021-03-19T10:57:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
