1位	  2,658,704,730pt
2位	  1,904,174,440pt
3位	  1,793,075,030pt
9位	  731,433,950pt
10位	  674,745,380pt
11位	  659,639,320pt
19位	  408,966,210pt
20位	  406,218,590pt
99位	  205,014,490pt
100位	  204,929,580pt
499位	  52,590,010pt
500位	  52,481,850pt
999位	  30,148,310pt
1000位	  30,148,020pt
1999位	  15,225,130pt
2000位	  15,205,260pt
2999位	  9,508,640pt
3000位	  9,508,170pt
4999位	  4,463,010pt
5000位	  4,459,380pt
9999位	  518,980pt
10000位	  518,950pt
2021/03/21 12:18	BEAT OUTﾎﾟｲﾝﾄ :  		ISO8601:2021-03-21T12:18:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
