1位	  5,133,956,690pt
2位	  3,675,862,150pt
3位	  2,934,193,110pt
9位	  2,284,118,840pt
10位	  2,219,933,960pt
11位	  2,150,926,230pt
19位	  1,011,224,100pt
20位	  967,024,950pt
99位	  786,330,300pt
100位	  785,824,890pt
499位	  117,365,260pt
500位	  116,980,850pt
999位	  75,341,030pt
1000位	  75,322,990pt
1999位	  37,641,990pt
2000位	  37,607,450pt
2999位	  26,250,150pt
3000位	  26,247,410pt
4999位	  14,157,260pt
5000位	  14,154,560pt
9999位	  2,568,530pt
10000位	  2,568,260pt
2021/03/25 00:18	BEAT OUTﾎﾟｲﾝﾄ :  		ISO8601:2021-03-25T00:18:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
