1位	  12,069,715pt
2位	  6,229,720pt
3位	  5,464,724pt
9位	  3,452,030pt
10位	  3,291,580pt
11位	  2,831,080pt
19位	  2,336,810pt
20位	  2,309,495pt
21位	  2,264,945pt
29位	  1,959,244pt
30位	  1,846,920pt
149位	  838,679pt
150位	  838,365pt
499位	  490,528pt
500位	  490,485pt
999位	  346,264pt
1000位	  345,938pt
1999位	  247,725pt
2000位	  247,720pt
2999位	  192,185pt
3000位	  192,170pt
4999位	  123,655pt
5000位	  123,570pt
7999位	  63,805pt
8000位	  63,768pt
2021/08/21 18:23	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-08-21T18:23:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
