1位	  16,241,755pt
2位	  7,447,840pt
3位	  6,614,420pt
9位	  4,712,990pt
10位	  4,606,960pt
11位	  4,509,000pt
19位	  3,450,370pt
20位	  3,322,455pt
21位	  3,001,738pt
29位	  2,380,740pt
30位	  2,349,035pt
149位	  1,095,365pt
150位	  1,093,980pt
499位	  647,376pt
500位	  646,184pt
999位	  460,238pt
1000位	  460,032pt
1999位	  334,038pt
2000位	  333,985pt
2999位	  266,220pt
3000位	  266,215pt
4999位	  174,090pt
5000位	  174,086pt
7999位	  92,065pt
8000位	  92,040pt
2021/08/23 17:41	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-08-23T17:41:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
