1位	  14,181,775pt
2位	  7,406,200pt
3位	  6,245,880pt
9位	  4,101,300pt
10位	  4,079,150pt
11位	  3,903,555pt
19位	  2,833,265pt
20位	  2,717,436pt
21位	  2,711,930pt
29位	  2,166,663pt
30位	  2,118,555pt
149位	  927,842pt
150位	  923,020pt
499位	  565,382pt
500位	  565,257pt
999位	  403,255pt
1000位	  403,219pt
1999位	  291,195pt
2000位	  291,186pt
2999位	  228,195pt
3000位	  228,185pt
4999位	  147,235pt
5000位	  147,140pt
7999位	  77,251pt
8000位	  77,210pt
2021/08/22 16:44	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-08-22T16:44:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
