1位	  1,895,445,500pt
2位	  1,815,489,500pt
3位	  1,467,396,000pt
9位	  781,538,000pt
10位	  761,364,500pt
11位	  582,040,200pt
19位	  434,753,500pt
20位	  432,248,050pt
99位	  218,940,900pt
100位	  216,785,000pt
499位	  82,737,500pt
500位	  82,543,325pt
999位	  50,943,000pt
1000位	  50,921,000pt
1999位	  23,729,000pt
2000位	  23,725,650pt
2999位	  16,273,650pt
3000位	  16,272,500pt
4999位	  10,153,000pt
5000位	  10,151,000pt
9999位	  2,173,075pt
10000位	  2,173,000pt
2021/09/20 22:20	魔法学校ﾎﾟｲﾝﾄ :  		ISO8601:2021-09-20T22:20:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
