1位	  2,417,302,000pt
2位	  2,135,766,000pt
3位	  1,811,939,700pt
9位	  822,016,575pt
10位	  818,042,000pt
11位	  793,662,000pt
19位	  512,033,500pt
20位	  505,958,425pt
99位	  247,746,000pt
100位	  247,240,200pt
499位	  92,825,500pt
500位	  92,781,000pt
999位	  57,765,500pt
1000位	  57,630,500pt
1999位	  26,913,500pt
2000位	  26,906,000pt
2999位	  18,987,800pt
3000位	  18,985,850pt
4999位	  11,644,000pt
5000位	  11,643,000pt
9999位	  2,672,325pt
10000位	  2,669,500pt
2021/09/21 18:33	魔法学校ﾎﾟｲﾝﾄ :  		ISO8601:2021-09-21T18:33:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
