1位	  3,122,016,000pt
2位	  2,766,260,000pt
3位	  2,467,714,200pt
9位	  1,118,696,000pt
10位	  1,053,990,500pt
11位	  1,042,766,000pt
19位	  674,288,275pt
20位	  661,861,675pt
99位	  313,794,000pt
100位	  312,115,000pt
499位	  119,549,000pt
500位	  119,458,150pt
999位	  77,807,400pt
1000位	  77,789,275pt
1999位	  35,470,500pt
2000位	  35,446,500pt
2999位	  25,469,800pt
3000位	  25,468,900pt
4999位	  15,473,000pt
5000位	  15,469,000pt
9999位	  3,830,875pt
10000位	  3,830,000pt
2021/09/22 18:49	魔法学校ﾎﾟｲﾝﾄ :  		ISO8601:2021-09-22T18:49:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
