1位	  884,307,210pt
2位	  651,407,000pt
3位	  604,863,330pt
9位	  378,145,630pt
10位	  377,739,830pt
11位	  373,074,660pt
19位	  162,325,670pt
20位	  161,434,690pt
99位	  90,457,720pt
100位	  89,662,310pt
499位	  20,491,730pt
500位	  20,489,890pt
999位	  11,169,280pt
1000位	  11,168,820pt
1999位	  5,567,220pt
2000位	  5,567,150pt
2999位	  3,611,970pt
3000位	  3,609,020pt
4999位	  1,669,250pt
5000位	  1,669,000pt
9999位	  263,270pt
10000位	  263,260pt
2021/02/27 10:06	PANDA LIVEﾎﾟｲﾝﾄ :  		ISO8601:2021-02-27T10:06:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
