1位	  771,783,160pt
2位	  544,621,460pt
3位	  506,379,620pt
9位	  318,695,010pt
10位	  316,057,280pt
11位	  307,673,650pt
19位	  131,136,510pt
20位	  127,854,680pt
99位	  71,314,360pt
100位	  71,284,280pt
499位	  17,170,060pt
500位	  17,169,800pt
999位	  9,162,800pt
1000位	  9,156,690pt
1999位	  4,567,100pt
2000位	  4,565,080pt
2999位	  2,854,100pt
3000位	  2,853,780pt
4999位	  1,310,460pt
5000位	  1,310,040pt
9999位	  207,170pt
10000位	  207,140pt
2021/02/26 13:24	PANDA LIVEﾎﾟｲﾝﾄ :  		ISO8601:2021-02-26T13:24:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
