1位	  870,369,730pt
2位	  627,740,600pt
3位	  598,811,090pt
9位	  365,837,610pt
10位	  341,171,430pt
11位	  329,924,540pt
19位	  155,051,970pt
20位	  154,692,070pt
99位	  83,213,580pt
100位	  82,953,630pt
499位	  18,733,940pt
500位	  18,732,650pt
999位	  10,291,590pt
1000位	  10,279,620pt
1999位	  5,140,040pt
2000位	  5,139,610pt
2999位	  3,304,910pt
3000位	  3,300,790pt
4999位	  1,520,670pt
5000位	  1,520,380pt
9999位	  241,550pt
10000位	  241,450pt
2021/02/26 23:45	PANDA LIVEﾎﾟｲﾝﾄ :  		ISO8601:2021-02-26T23:45:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
