1位	  10,116,481,270pt
2位	  8,655,237,870pt
3位	  5,647,032,790pt
9位	  4,604,094,890pt
10位	  4,202,259,750pt
11位	  4,042,733,440pt
19位	  1,507,698,630pt
20位	  1,498,993,060pt
99位	  931,365,200pt
100位	  925,441,490pt
499位	  187,423,690pt
500位	  187,402,840pt
999位	  118,315,120pt
1000位	  118,207,950pt
1999位	  43,973,830pt
2000位	  43,965,280pt
2999位	  25,875,050pt
3000位	  25,870,390pt
4999位	  12,374,800pt
5000位	  12,370,600pt
9999位	  1,832,420pt
10000位	  1,832,250pt
2021/04/22 17:17	海のｷﾞｬﾝｸﾞﾎﾟｲﾝﾄ :  		ISO8601:2021-04-22T17:17:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
