1位	  2,826,191,790pt
2位	  2,566,230,980pt
3位	  2,086,809,800pt
9位	  1,150,463,450pt
10位	  1,125,997,510pt
11位	  1,114,795,300pt
19位	  589,897,560pt
20位	  577,433,050pt
99位	  281,763,730pt
100位	  279,578,740pt
499位	  75,506,860pt
500位	  75,399,890pt
999位	  40,665,330pt
1000位	  40,536,380pt
1999位	  15,507,230pt
2000位	  15,504,650pt
2999位	  8,359,140pt
3000位	  8,346,890pt
4999位	  3,076,540pt
5000位	  3,076,000pt
9999位	  218,300pt
10000位	  218,150pt
2021/04/18 08:40	海のｷﾞｬﾝｸﾞﾎﾟｲﾝﾄ :  		ISO8601:2021-04-18T08:40:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
