1位	  7,306,860pt
2位	  5,604,145pt
3位	  5,401,310pt
9位	  3,608,390pt
10位	  3,488,985pt
11位	  3,000,745pt
19位	  2,232,755pt
20位	  2,195,950pt
21位	  2,157,648pt
29位	  1,931,575pt
30位	  1,916,740pt
149位	  721,062pt
150位	  715,179pt
499位	  272,705pt
500位	  272,120pt
999位	  140,170pt
1000位	  140,165pt
1999位	  81,900pt
2000位	  81,898pt
2999位	  60,852pt
3000位	  60,845pt
4999位	  36,885pt
5000位	  36,880pt
8000位	17080pt(同順位補正)
2021/04/09 17:25	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-04-09T17:25:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
