1位	  2,058,220pt
2位	  1,572,490pt
3位	  1,500,145pt
9位	  534,856pt
10位	  513,502pt
11位	  503,320pt
19位	  362,518pt
20位	  360,235pt
21位	  359,184pt
29位	  268,879pt
30位	  268,500pt
149位	  74,580pt
150位	  74,540pt
499位	  24,805pt
500位	  24,762pt
990位	  12,890pt
999位	  12,850pt
999位	  12,850pt
1000位	12850pt(同順位補正)
1990位	  6,990pt
2000位	6940pt(同順位補正)
3000位	4350pt(同順位補正)
5000位	null(同順位補正)
8000位	null(同順位補正)
2021/04/07 19:14	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-04-07T19:14:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
