1位	  7,027,320pt
2位	  5,401,310pt
3位	  4,549,377pt
9位	  3,440,040pt
10位	  3,331,905pt
11位	  2,699,630pt
19位	  2,232,755pt
20位	  2,128,750pt
21位	  2,102,276pt
29位	  1,760,899pt
30位	  1,738,341pt
149位	  658,178pt
150位	  650,335pt
499位	  240,533pt
500位	  240,499pt
999位	  124,470pt
1000位	  124,362pt
1999位	  71,928pt
2000位	  71,920pt
2999位	  52,440pt
3000位	  52,435pt
4999位	  31,774pt
5000位	  31,760pt
7999位	  15,010pt
7999位	  15,010pt
8000位	15010pt(同順位補正)
2021/04/09 09:24	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-04-09T09:24:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
