1位	  1,718,945pt
2位	  1,490,235pt
3位	  1,308,670pt
9位	  517,535pt
10位	  503,320pt
11位	  497,119pt
19位	  348,880pt
20位	  345,307pt
21位	  310,120pt
29位	  213,305pt
30位	  208,990pt
149位	  68,141pt
150位	  67,185pt
499位	  22,624pt
500位	  22,550pt
999位	  11,785pt
1000位	  11,760pt
1990位	  6,290pt
1990位	  6,290pt
1990位	  6,290pt
2000位	6280pt(同順位補正)
3000位	3810pt(同順位補正)
5000位	null(同順位補正)
8000位	null(同順位補正)
2021/04/07 19:00	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-04-07T19:00:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
