1位	  12,214,600pt
2位	  8,072,321pt
3位	  6,589,000pt
9位	  4,409,424pt
10位	  3,924,355pt
11位	  3,825,280pt
19位	  3,262,830pt
20位	  3,110,980pt
21位	  3,057,070pt
29位	  2,699,630pt
30位	  2,697,388pt
149位	  1,138,025pt
150位	  1,126,035pt
499位	  432,179pt
500位	  431,990pt
999位	  232,252pt
1000位	  232,129pt
1999位	  139,857pt
2000位	  139,765pt
2999位	  102,945pt
3000位	  102,915pt
4999位	  64,705pt
4999位	  64,705pt
5000位	64705pt(同順位補正)
7999位	  31,325pt
8000位	  31,324pt
2021/04/11 00:01	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-04-11T00:01:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
