1位	  11,702,627,584pt
2位	  8,457,884,727pt
3位	  7,140,016,416pt
10位	  4,282,439,654pt
10位	  3,942,749,568pt
11位	  3,939,036,377pt
19位	  1,442,056,306pt
20位	  1,376,535,010pt
99位	  473,583,806pt
100位	  466,708,541pt
499位	  121,142,008pt
500位	  121,008,118pt
999位	  61,796,567pt
1000位	  61,792,746pt
1999位	  25,646,634pt
2000位	  25,645,864pt
2999位	  15,385,381pt
3000位	  15,378,514pt
4999位	  6,645,183pt
5000位	  6,645,103pt
9999位	  833,070pt
10000位	  832,149pt
2021/06/04 21:07	興行成績 :  		ISO8601:2021-06-04T21:07:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
