1位	  9,018,608,672pt
2位	  6,616,822,929pt
3位	  6,598,542,496pt
9位	  3,813,985,666pt
10位	  3,589,233,274pt
11位	  3,417,098,454pt
19位	  1,376,498,610pt
20位	  1,349,979,253pt
99位	  402,110,057pt
100位	  400,785,423pt
499位	  105,408,654pt
500位	  105,196,118pt
999位	  47,057,564pt
1000位	  47,045,579pt
1999位	  18,437,003pt
2000位	  18,436,162pt
2999位	  10,225,879pt
3000位	  10,224,147pt
4999位	  3,690,631pt
5000位	  3,690,339pt
9999位	  557,917pt
10000位	  557,761pt
2021/06/03 17:08	興行成績 :  		ISO8601:2021-06-03T17:08:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
