1位	  21,184,312,108pt
2位	  19,357,060,860pt
3位	  9,166,950,243pt
9位	  5,314,607,850pt
10位	  5,202,792,737pt
11位	  5,116,245,855pt
19位	  1,500,788,626pt
20位	  1,487,285,957pt
99位	  651,787,047pt
100位	  651,747,002pt
499位	  154,479,270pt
500位	  154,331,435pt
999位	  86,523,031pt
1000位	  86,476,051pt
1999位	  38,650,253pt
2000位	  38,646,330pt
2999位	  24,803,813pt
3000位	  24,801,684pt
4999位	  12,334,388pt
5000位	  12,333,037pt
9999位	  1,481,228pt
10000位	  1,480,572pt
2021/06/06 18:56	興行成績 :  		ISO8601:2021-06-06T18:56:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
