1位	  1,831,894,000pt
2位	  591,023,610pt
3位	  545,694,200pt
9位	  218,131,350pt
10位	  191,479,470pt
11位	  187,621,690pt
19位	  105,112,080pt
20位	  92,928,980pt
99位	  33,440,000pt
100位	  33,331,270pt
499位	  11,949,930pt
500位	  11,924,300pt
999位	  7,344,940pt
1000位	  7,336,660pt
1999位	  4,154,570pt
2000位	  4,154,240pt
2999位	  2,729,740pt
3000位	  2,727,800pt
4999位	  1,315,460pt
5000位	  1,315,130pt
9990位	  254,770pt
9999位	  253,910pt
10000位	  253,640pt
2021/09/03 21:37	WHITE-H HACKERﾎﾟｲﾝﾄ :  		ISO8601:2021-09-03T21:37:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
