1位	  3,759,852,190pt
2位	  1,211,030,630pt
3位	  1,067,585,170pt
9位	  433,666,840pt
10位	  429,041,590pt
11位	  427,307,360pt
19位	  145,965,680pt
20位	  142,781,790pt
99位	  52,468,890pt
100位	  50,932,500pt
499位	  20,439,900pt
500位	  20,435,130pt
999位	  13,750,940pt
1000位	  13,738,190pt
1999位	  8,224,990pt
2000位	  8,223,240pt
2999位	  5,818,780pt
2999位	  5,818,780pt
3000位	5818780pt(同順位補正)
4999位	  3,194,470pt
5000位	  3,192,800pt
9990位	  680,360pt
9990位	  680,360pt
9999位	  677,680pt
10000位	  677,620pt
2021/09/07 17:33	WHITE-H HACKERﾎﾟｲﾝﾄ :  		ISO8601:2021-09-07T17:33:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
