1位	  5,164,215,230pt
2位	  1,477,005,890pt
3位	  1,228,092,270pt
9位	  794,066,400pt
10位	  793,085,380pt
11位	  790,271,370pt
19位	  188,896,850pt
20位	  188,777,900pt
99位	  108,693,130pt
100位	  108,178,740pt
499位	  32,632,270pt
500位	  32,581,610pt
999位	  24,423,470pt
1000位	  24,414,230pt
1999位	  12,638,660pt
2000位	  12,636,230pt
2999位	  9,677,590pt
3000位	  9,674,260pt
4999位	  5,435,010pt
5000位	  5,433,790pt
9999位	  1,173,280pt
10000位	  1,172,970pt
2021/09/10 21:54	WHITE-H HACKERﾎﾟｲﾝﾄ :  		ISO8601:2021-09-10T21:54:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
