1位	  848,345,980pt
2位	  712,364,040pt
3位	  284,879,540pt
9位	  113,475,280pt
10位	  111,300,980pt
11位	  103,833,690pt
19位	  71,787,080pt
20位	  69,057,050pt
99位	  27,459,340pt
100位	  27,241,070pt
499位	  10,846,740pt
500位	  10,827,420pt
999位	  6,778,360pt
1000位	  6,777,500pt
1999位	  3,969,020pt
2000位	  3,967,490pt
2999位	  2,721,300pt
3000位	  2,720,190pt
4999位	  1,381,620pt
5000位	  1,381,160pt
9999位	  280,790pt
10000位	  280,770pt
2021/05/03 08:07	Mﾌｪｽ2021ﾎﾟｲﾝﾄ :  		ISO8601:2021-05-03T08:07:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
