1位	  1,613,968,090pt
2位	  1,206,811,150pt
3位	  542,031,710pt
9位	  311,813,420pt
10位	  290,240,240pt
11位	  231,258,430pt
19位	  185,215,090pt
20位	  180,225,190pt
99位	  64,844,950pt
100位	  64,458,240pt
499位	  24,170,350pt
500位	  24,168,700pt
999位	  16,066,350pt
1000位	  16,060,230pt
1999位	  9,322,360pt
2000位	  9,316,140pt
2999位	  6,449,300pt
3000位	  6,448,270pt
4999位	  3,485,610pt
5000位	  3,484,720pt
9999位	  787,190pt
10000位	  786,930pt
2021/05/06 17:37	Mﾌｪｽ2021ﾎﾟｲﾝﾄ :  		ISO8601:2021-05-06T17:37:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
