1位	  911,392,540pt
2位	  812,026,310pt
3位	  299,029,700pt
9位	  137,673,120pt
10位	  128,273,550pt
11位	  121,128,540pt
19位	  83,655,730pt
20位	  83,098,230pt
99位	  31,113,350pt
100位	  30,764,700pt
499位	  12,172,950pt
500位	  12,163,790pt
999位	  7,820,040pt
1000位	  7,812,070pt
1999位	  4,662,790pt
2000位	  4,662,430pt
2999位	  3,228,670pt
3000位	  3,227,250pt
4999位	  1,691,410pt
5000位	  1,690,720pt
9999位	  354,290pt
10000位	  354,220pt
2021/05/03 21:38	Mﾌｪｽ2021ﾎﾟｲﾝﾄ :  		ISO8601:2021-05-03T21:38:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
