1位	  1,613,968,090pt
2位	  1,209,455,410pt
3位	  542,031,710pt
9位	  320,059,300pt
10位	  290,834,080pt
11位	  231,327,040pt
19位	  194,179,540pt
20位	  186,879,970pt
99位	  67,135,700pt
100位	  65,052,400pt
499位	  24,493,890pt
500位	  24,490,760pt
999位	  16,355,200pt
1000位	  16,332,620pt
1999位	  9,540,120pt
2000位	  9,537,450pt
2999位	  6,572,750pt
3000位	  6,572,480pt
4999位	  3,575,260pt
5000位	  3,574,090pt
9999位	  814,020pt
10000位	  812,790pt
2021/05/06 20:59	Mﾌｪｽ2021ﾎﾟｲﾝﾄ :  		ISO8601:2021-05-06T20:59:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
