1位	  754,505,070pt
2位	  642,868,980pt
3位	  229,457,890pt
9位	  101,742,970pt
10位	  98,460,390pt
11位	  88,482,370pt
19位	  64,372,880pt
20位	  63,756,340pt
99位	  24,515,400pt
100位	  24,175,920pt
499位	  9,547,970pt
500位	  9,536,640pt
999位	  5,850,970pt
1000位	  5,849,180pt
1999位	  3,374,840pt
2000位	  3,370,900pt
2999位	  2,256,420pt
3000位	  2,256,060pt
4999位	  1,133,870pt
5000位	  1,133,730pt
9999位	  230,200pt
10000位	  230,190pt
2021/05/02 21:31	Mﾌｪｽ2021ﾎﾟｲﾝﾄ :  		ISO8601:2021-05-02T21:31:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
