1位	  1,412,483,320pt
2位	  1,233,239,660pt
3位	  1,013,780,910pt
9位	  789,610,800pt
10位	  755,251,350pt
11位	  684,934,660pt
19位	  436,614,180pt
20位	  436,117,020pt
99位	  169,745,080pt
100位	  169,318,100pt
499位	  46,622,600pt
500位	  46,568,090pt
999位	  21,782,390pt
1000位	  21,765,340pt
1999位	  9,420,390pt
2000位	  9,412,310pt
2999位	  5,354,330pt
3000位	  5,352,740pt
4999位	  2,043,710pt
5000位	  2,043,150pt
9999位	  202,660pt
10000位	  202,580pt
2021/02/18 00:18	Suit Collectionﾎﾟｲﾝﾄ :  		ISO8601:2021-02-18T00:18:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
