1位	  1,666,298,790pt
2位	  1,271,641,610pt
3位	  1,233,248,210pt
9位	  920,444,080pt
10位	  919,496,880pt
11位	  866,173,960pt
19位	  512,527,200pt
20位	  487,874,280pt
99位	  201,766,190pt
100位	  200,372,870pt
499位	  52,168,900pt
500位	  52,110,850pt
999位	  25,586,940pt
1000位	  25,560,190pt
1999位	  11,127,080pt
2000位	  11,124,030pt
2999位	  6,502,280pt
3000位	  6,499,270pt
4999位	  2,644,180pt
5000位	  2,642,360pt
9999位	  271,480pt
9999位	  271,480pt
10000位	271480pt(同順位補正)
2021/02/18 11:04	Suit Collectionﾎﾟｲﾝﾄ :  		ISO8601:2021-02-18T11:04:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
