1位	  2,239,851,700pt
2位	  1,663,043,775pt
3位	  1,452,097,500pt
9位	  1,047,753,500pt
10位	  993,286,500pt
11位	  982,351,000pt
19位	  680,173,000pt
20位	  637,443,000pt
99位	  300,979,775pt
100位	  298,270,650pt
499位	  135,095,000pt
500位	  135,081,750pt
999位	  89,371,775pt
1000位	  89,206,500pt
1999位	  41,484,650pt
2000位	  41,480,500pt
2999位	  28,407,050pt
3000位	  28,405,500pt
4999位	  17,635,700pt
5000位	  17,632,525pt
9999位	  3,547,325pt
10000位	  3,547,000pt
2021/06/27 20:12	薙刀演舞祭ﾎﾟｲﾝﾄ :  		ISO8601:2021-06-27T20:12:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
