1位	  55,058,275pt
2位	  43,033,700pt
3位	  37,998,000pt
9位	  26,800,500pt
10位	  25,824,000pt
11位	  24,358,000pt
19位	  18,207,000pt
20位	  17,489,050pt
99位	  6,275,500pt
100位	  6,264,000pt
499位	  2,513,575pt
500位	  2,512,000pt
989位	  1,445,000pt
989位	  1,445,000pt
989位	  1,445,000pt
999位	  1,440,675pt
1000位	  1,440,000pt
2000位	  525,000pt
2000位	  525,000pt
2999位	  235,100pt
3000位	  235,000pt
5000位	null(同順位補正)
10000位	null(同順位補正)
2021/06/23 18:40	薙刀演舞祭ﾎﾟｲﾝﾄ :  		ISO8601:2021-06-23T18:40:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
