1位	  3,402,418,200pt
2位	  3,003,135,475pt
3位	  2,303,858,700pt
9位	  1,734,410,000pt
10位	  1,445,381,400pt
11位	  1,343,085,000pt
19位	  923,313,500pt
20位	  911,686,575pt
99位	  471,694,050pt
100位	  470,178,575pt
499位	  202,543,000pt
500位	  202,212,200pt
999位	  145,156,200pt
1000位	  145,005,500pt
1999位	  64,257,750pt
2000位	  64,246,450pt
2999位	  44,265,200pt
3000位	  44,255,950pt
4999位	  27,881,050pt
5000位	  27,880,500pt
9999位	  6,303,050pt
10000位	  6,300,775pt
2021/06/29 22:23	薙刀演舞祭ﾎﾟｲﾝﾄ :  		ISO8601:2021-06-29T22:23:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
