1位	  500,253,500pt
3位	  414,840,000pt
3位	  403,983,000pt
9位	  317,322,500pt
10位	  316,836,875pt
11位	  301,418,700pt
19位	  216,348,375pt
20位	  212,488,500pt
99位	  97,529,800pt
100位	  97,503,000pt
499位	  45,362,000pt
500位	  45,258,975pt
999位	  27,642,500pt
1000位	  27,630,000pt
1999位	  13,416,275pt
2000位	  13,412,000pt
2999位	  9,158,500pt
3000位	  9,149,000pt
4999位	  5,642,500pt
5000位	  5,642,000pt
9999位	  767,150pt
10000位	  766,550pt
2021/06/24 21:17	薙刀演舞祭ﾎﾟｲﾝﾄ :  		ISO8601:2021-06-24T21:17:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
