1位	  1,353,178,700pt
2位	  1,122,474,975pt
3位	  997,346,500pt
9位	  778,610,025pt
10位	  724,864,000pt
11位	  715,909,500pt
19位	  461,663,000pt
20位	  450,902,775pt
99位	  204,966,000pt
100位	  204,676,175pt
499位	  96,734,500pt
500位	  96,721,000pt
999位	  61,802,500pt
1000位	  61,773,500pt
1999位	  29,005,000pt
2000位	  28,990,900pt
2999位	  19,729,750pt
3000位	  19,721,950pt
4999位	  12,076,000pt
5000位	  12,075,500pt
9999位	  2,319,025pt
10000位	  2,318,850pt
2021/06/26 18:10	薙刀演舞祭ﾎﾟｲﾝﾄ :  		ISO8601:2021-06-26T18:10:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
