1位	  5,570,750pt
2位	  2,986,175pt
3位	  2,370,355pt
9位	  1,221,175pt
10位	  1,186,212pt
11位	  1,117,950pt
19位	  895,418pt
20位	  847,929pt
21位	  847,681pt
29位	  678,250pt
30位	  643,655pt
149位	  189,348pt
150位	  188,245pt
499位	  57,516pt
500位	  57,480pt
999位	  27,280pt
1000位	  27,277pt
1999位	  13,140pt
1999位	  13,140pt
2000位	13140pt(同順位補正)
2999位	  8,945pt
3000位	  8,940pt
5000位	4730pt(同順位補正)
8000位	null(同順位補正)
2021/07/23 20:43	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-07-23T20:43:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
