1位	  35,515,030pt
2位	  24,126,860pt
3位	  14,536,850pt
9位	  9,767,310pt
10位	  9,452,470pt
11位	  8,638,250pt
19位	  6,291,440pt
20位	  6,268,525pt
21位	  5,866,820pt
29位	  4,252,426pt
30位	  4,218,210pt
149位	  1,869,155pt
150位	  1,866,621pt
499位	  788,730pt
500位	  787,260pt
999位	  422,210pt
1000位	  422,165pt
1999位	  274,711pt
2000位	  274,493pt
2999位	  213,964pt
3000位	  213,941pt
4999位	  137,260pt
5000位	  137,240pt
7999位	  72,680pt
8000位	  72,675pt
2021/07/29 16:36	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-07-29T16:36:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
