1位	  22,796,370pt
2位	  14,457,640pt
3位	  10,120,950pt
9位	  6,604,860pt
10位	  6,542,236pt
11位	  6,400,330pt
19位	  5,425,570pt
20位	  5,394,551pt
21位	  5,194,320pt
29位	  3,759,949pt
30位	  3,495,525pt
149位	  1,444,937pt
150位	  1,441,880pt
499位	  529,440pt
500位	  529,034pt
999位	  294,419pt
1000位	  294,289pt
1999位	  181,450pt
2000位	  181,436pt
2999位	  137,275pt
3000位	  137,255pt
4999位	  88,799pt
5000位	  88,767pt
7999位	  46,315pt
8000位	  46,295pt
2021/07/27 17:03	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-07-27T17:03:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
