1位	  40,005,050pt
2位	  24,301,760pt
3位	  20,687,220pt
9位	  16,449,701pt
10位	  14,153,610pt
11位	  13,334,690pt
19位	  8,694,200pt
20位	  8,505,780pt
21位	  8,160,020pt
29位	  4,935,340pt
30位	  4,786,516pt
149位	  3,509,792pt
150位	  3,501,240pt
499位	  1,641,179pt
500位	  1,640,810pt
999位	  712,779pt
1000位	  712,492pt
1999位	  421,440pt
2000位	  421,424pt
2999位	  345,155pt
3000位	  345,115pt
4999位	  238,204pt
5000位	  238,141pt
7999位	  123,200pt
8000位	  123,180pt
2021/07/31 19:11	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-07-31T19:11:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
