1位	  10,214,665,940pt
2位	  9,978,501,130pt
3位	  5,760,312,500pt
9位	  3,379,686,570pt
10位	  3,267,967,000pt
11位	  3,084,431,060pt
19位	  1,137,627,320pt
20位	  1,080,179,820pt
99位	  645,644,290pt
100位	  645,160,430pt
499位	  120,543,000pt
500位	  120,219,160pt
999位	  70,143,110pt
1000位	  70,069,130pt
1999位	  39,314,270pt
2000位	  39,244,760pt
2999位	  26,908,370pt
3000位	  26,889,830pt
4999位	  15,195,030pt
5000位	  15,192,110pt
9999位	  3,163,180pt
9999位	  3,163,180pt
10000位	3163180pt(同順位補正)
2021/06/22 18:09	Rainy Nightﾎﾟｲﾝﾄ :  		ISO8601:2021-06-22T18:09:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
