1位	  4,351,603,570pt
2位	  4,331,728,590pt
3位	  3,001,938,940pt
9位	  1,506,778,210pt
10位	  1,432,636,720pt
11位	  1,284,066,790pt
19位	  801,052,280pt
20位	  790,930,750pt
99位	  367,217,580pt
100位	  366,975,330pt
499位	  85,520,670pt
500位	  85,420,950pt
999位	  47,745,110pt
1000位	  47,719,680pt
1999位	  23,405,730pt
2000位	  23,370,710pt
2999位	  15,022,150pt
3000位	  15,008,410pt
4999位	  7,078,830pt
5000位	  7,072,420pt
9999位	  868,770pt
10000位	  868,350pt
2021/06/19 15:09	Rainy Nightﾎﾟｲﾝﾄ :  		ISO8601:2021-06-19T15:09:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
