1位	  2,535,584,680pt
2位	  2,244,195,200pt
3位	  1,907,796,700pt
9位	  865,373,570pt
10位	  843,365,890pt
11位	  825,491,270pt
19位	  609,630,740pt
20位	  586,398,730pt
99位	  224,136,750pt
100位	  221,663,650pt
499位	  57,092,570pt
500位	  56,984,670pt
999位	  32,695,570pt
1000位	  32,694,010pt
1999位	  16,113,750pt
2000位	  16,112,060pt
2990位	  9,955,240pt
2999位	  9,915,680pt
3000位	  9,913,970pt
4999位	  4,347,850pt
5000位	  4,347,670pt
9999位	  431,160pt
10000位	  431,090pt
2021/06/18 16:05	Rainy Nightﾎﾟｲﾝﾄ :  		ISO8601:2021-06-18T16:05:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
