1位	  2,660,207,960pt
2位	  2,398,903,430pt
3位	  2,009,769,420pt
9位	  918,225,870pt
10位	  865,420,980pt
11位	  829,982,570pt
19位	  615,349,400pt
20位	  609,630,740pt
99位	  226,815,500pt
100位	  225,757,130pt
499位	  57,933,720pt
500位	  57,919,810pt
999位	  33,182,970pt
1000位	  33,166,420pt
1999位	  16,502,180pt
2000位	  16,498,450pt
2990位	  10,132,360pt
2999位	  10,117,240pt
3000位	  10,115,980pt
4999位	  4,431,370pt
5000位	  4,429,210pt
9999位	  448,860pt
10000位	  448,800pt
2021/06/18 17:34	Rainy Nightﾎﾟｲﾝﾄ :  		ISO8601:2021-06-18T17:34:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
