1位	  965,063,230pt
2位	  610,079,580pt
3位	  569,469,300pt
9位	  341,086,500pt
10位	  338,812,160pt
11位	  319,977,910pt
19位	  209,291,520pt
20位	  204,707,880pt
99位	  79,487,250pt
100位	  78,049,190pt
499位	  25,212,350pt
500位	  25,187,100pt
999位	  13,028,280pt
1000位	  13,021,440pt
1999位	  4,652,100pt
2000位	  4,630,540pt
2999位	  1,956,680pt
3000位	  1,953,260pt
4999位	  438,920pt
5000位	  438,800pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
9900位	  1,320pt
2021/01/23 00:40	BECOME A NEW MAN!ﾎﾟｲﾝﾄ :  		ISO8601:2021-01-23T00:40:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
