1位	  15,302,715,959pt
2位	  10,394,700,452pt
3位	  8,117,898,827pt
9位	  5,479,736,967pt
10位	  5,179,070,762pt
11位	  4,542,163,169pt
19位	]ミ	興行成績 :  1,870,789,714pt
20位	  1,840,939,981pt
99位	  811,739,599pt
100位	  779,146,625pt
499位	  175,999,379pt
500位	  175,820,527pt
999位	  114,422,983pt
1000位	  114,360,460pt
1999位	  52,224,562pt
2000位	  52,208,461pt
2999位	  34,621,201pt
3000位	  34,613,929pt
4999位	  17,925,257pt
5000位	  17,924,272pt
9999位	  1,956,267pt
10000位	  1,953,264pt
2021/03/31 11:27	興行成績 :  		ISO8601:2021-03-31T11:27:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
