1位	  1,072,520,115pt
2位	  715,417,958pt
3位	  665,707,553pt
9位	  277,916,239pt
10位	  237,805,189pt
11位	  235,721,812pt
19位	  160,137,659pt
20位	  156,353,341pt
99位	  43,446,828pt
100位	  43,175,988pt
499位	  8,618,537pt
500位	  8,617,990pt
999位	  3,149,283pt
1000位	  3,144,052pt
1999位	  907,817pt
2000位	  907,154pt
2999位	  682,769pt
3000位	  682,746pt
4999位	  373,809pt
5000位	  373,639pt
10000位	43000pt(同順位補正)
2021/03/01 17:01	興行成績 :  		ISO8601:2021-03-01T17:01:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
