1位	  15,339,704,190pt
2位	  10,460,639,172pt
3位	  8,136,502,100pt
9位	  5,956,232,133pt
10位	  5,526,011,316pt
11位	  4,571,629,575pt
19位	]ミ	興行成績 :  1,936,937,513pt
20位	  1,931,056,206pt
99位	  973,476,088pt
100位	  966,179,781pt
499位	  202,923,104pt
500位	  202,874,163pt
999位	  146,488,811pt
1000位	  146,401,664pt
1999位	  60,234,869pt
2000位	  60,227,357pt
2999位	  40,799,245pt
3000位	  40,783,286pt
4999位	  21,188,453pt
5000位	  21,180,663pt
9999位	  2,384,598pt
10000位	  2,384,047pt
2021/03/31 22:08	興行成績 :  		ISO8601:2021-03-31T22:08:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
