1位	  4,261,862,684pt
2位	  3,223,845,242pt
3位	  3,122,952,549pt
9位	  1,509,491,601pt
10位	  1,423,848,904pt
11位	  1,295,788,999pt
19位	  791,269,268pt
20位	  788,569,381pt
99位	  287,610,222pt
100位	  286,479,683pt
499位	  62,869,424pt
500位	  62,681,570pt
999位	  36,144,943pt
1000位	  36,034,598pt
1999位	  17,919,101pt
2000位	  17,910,789pt
2999位	  11,066,107pt
3000位	  11,061,893pt
4999位	  4,025,421pt
5000位	  4,025,270pt
9999位	  503,403pt
10000位	  502,515pt
2021/03/05 23:21	興行成績 :  		ISO8601:2021-03-05T23:21:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
