1位	  3,713,108,253pt
2位	  2,854,922,380pt
3位	  2,632,777,953pt
9位	  1,385,558,675pt
10位	  1,316,306,453pt
11位	  1,292,708,067pt
19位	  720,572,501pt
20位	  715,437,323pt
99位	  266,383,756pt
100位	  266,352,299pt
499位	  50,494,471pt
500位	  50,462,039pt
999位	  27,210,090pt
1000位	  27,144,073pt
1999位	  12,589,980pt
2000位	  12,586,358pt
2999位	  7,254,915pt
3000位	  7,254,835pt
4999位	  2,249,340pt
5000位	  2,247,697pt
9999位	  344,826pt
10000位	  344,429pt
2021/03/04 17:28	興行成績 :  		ISO8601:2021-03-04T17:28:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
