1位	  1,285,197,481pt
2位	  905,327,595pt
3位	  665,707,553pt
9位	  306,114,374pt
10位	  301,768,135pt
11位	  294,050,688pt
19位	  222,627,199pt
20位	  199,118,218pt
99位	  56,964,408pt
100位	  56,880,488pt
499位	  10,956,363pt
500位	  10,895,619pt
999位	  4,935,823pt
1000位	  4,871,433pt
1999位	  1,520,118pt
2000位	  1,517,417pt
2999位	  829,389pt
3000位	  828,886pt
4999位	  554,623pt
5000位	  554,540pt
10000位	64000pt(同順位補正)
2021/03/01 22:45	興行成績 :  		ISO8601:2021-03-01T22:45:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
