1位	  849,191,653pt
2位	  689,779,250pt
3位	  553,075,640pt
9位	  237,805,189pt
10位	  230,196,349pt
11位	  222,627,199pt
19位	  143,817,575pt
20位	  140,427,058pt
99位	  38,317,965pt
100位	  37,568,969pt
499位	  7,159,615pt
500位	  7,152,662pt
999位	  2,492,882pt
1000位	  2,491,510pt
1999位	  764,912pt
2000位	  764,722pt
2999位	  612,366pt
3000位	  612,254pt
4999位	  240,350pt
5000位	  240,334pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
9980位	  34,500pt
2021/03/01 11:45	興行成績 :  		ISO8601:2021-03-01T11:45:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
