1位	  15,324,591,714pt
2位	  10,394,700,452pt
3位	  8,117,898,827pt
9位	  5,538,088,721pt
10位	  5,252,921,071pt
11位	  4,565,591,945pt
19位	]ミ	興行成績 :  1,906,697,049pt
20位	  1,862,073,417pt
99位	  877,582,154pt
100位	  872,634,984pt
499位	  188,109,933pt
500位	  187,965,369pt
999位	  124,650,116pt
1000位	  124,607,295pt
1999位	  55,690,139pt
2000位	  55,638,696pt
2999位	  37,065,745pt
3000位	  37,058,166pt
4999位	  19,573,938pt
5000位	  19,566,283pt
9999位	  2,197,664pt
10000位	  2,194,738pt
2021/03/31 12:29	興行成績 :  		ISO8601:2021-03-31T12:29:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
