1位	  1,509,197,857pt
2位	  1,051,037,198pt
3位	  812,456,652pt
9位	  400,308,422pt
10位	  395,758,551pt
11位	  356,518,049pt
19位	  242,324,678pt
20位	  224,218,246pt
99位	  82,994,264pt
100位	  80,045,421pt
499位	  16,801,582pt
500位	  16,765,210pt
999位	  8,526,101pt
1000位	  8,511,322pt
1999位	  3,321,233pt
2000位	  3,320,794pt
2999位	  1,532,082pt
3000位	  1,531,779pt
4999位	  769,176pt
5000位	  769,142pt
9999位	  109,000pt
9999位	  109,000pt
10000位	109000pt(同順位補正)
2021/03/02 17:07	興行成績 :  		ISO8601:2021-03-02T17:07:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
