1位	  2,598,681,870pt
2位	  2,293,879,890pt
3位	  1,576,559,150pt
9位	  1,092,332,860pt
10位	  1,000,158,240pt
11位	  972,617,310pt
19位	  615,793,140pt
20位	  609,158,990pt
99位	  351,885,210pt
100位	  351,339,920pt
499位	  114,593,270pt
500位	  114,496,350pt
999位	  74,506,930pt
1000位	  74,441,070pt
1999位	  43,085,800pt
2000位	  43,064,700pt
2999位	  29,372,320pt
3000位	  29,361,720pt
4999位	  16,849,310pt
5000位	  16,846,750pt
9999位	  6,602,640pt
10000位	  6,601,910pt
2021/08/13 17:41	ｻﾏｰ･ｸﾞｯﾊﾞｲﾎﾟｲﾝﾄ :  		ISO8601:2021-08-13T17:41:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
