1位	  1,092,642,760pt
2位	  848,291,940pt
3位	  676,266,270pt
9位	  520,696,410pt
10位	  417,006,630pt
11位	  412,993,080pt
19位	  303,425,670pt
20位	  302,373,940pt
99位	  117,998,710pt
100位	  117,674,340pt
499位	  46,353,040pt
500位	  46,257,960pt
999位	  26,243,090pt
1000位	  26,212,830pt
1999位	  12,649,880pt
2000位	  12,642,740pt
2999位	  7,276,080pt
3000位	  7,265,800pt
4999位	  2,908,280pt
5000位	  2,908,210pt
9990位	  416,740pt
9999位	  414,860pt
10000位	  414,830pt
2021/08/08 18:22	ｻﾏｰ･ｸﾞｯﾊﾞｲﾎﾟｲﾝﾄ :  		ISO8601:2021-08-08T18:22:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
