1位	  2,056,519,360pt
2位	  1,932,468,410pt
3位	  1,304,829,370pt
9位	  1,000,158,240pt
10位	  902,576,730pt
11位	  801,868,560pt
19位	  609,608,350pt
20位	  558,122,180pt
99位	  255,092,130pt
100位	  254,014,970pt
499位	  97,206,540pt
500位	  97,030,510pt
999位	  60,189,390pt
1000位	  60,175,470pt
1999位	  32,304,590pt
2000位	  32,293,870pt
2999位	  21,731,100pt
3000位	  21,730,050pt
4999位	  11,453,640pt
5000位	  11,448,310pt
9999位	  3,882,660pt
10000位	  3,882,050pt
2021/08/11 19:00	ｻﾏｰ･ｸﾞｯﾊﾞｲﾎﾟｲﾝﾄ :  		ISO8601:2021-08-11T19:00:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
