1位	  9,232,933,549pt
2位	  4,685,781,322pt
3位	  4,148,280,224pt
9位	  1,714,849,853pt
10位	  1,713,303,056pt
11位	  1,371,206,961pt
19位	  842,670,498pt
20位	  832,177,253pt
99位	  336,455,963pt
100位	  334,193,667pt
499位	  93,905,654pt
500位	  93,728,883pt
999位	  58,473,556pt
1000位	  58,458,253pt
1999位	  31,635,827pt
2000位	  31,633,603pt
2999位	  21,157,663pt
3000位	  21,157,377pt
4999位	  11,433,795pt
5000位	  11,431,464pt
9999位	  1,139,381pt
10000位	  1,138,744pt
2021/08/30 18:44	興行成績 :  		ISO8601:2021-08-30T18:44:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
