1位	  8,610,757,747pt
2位	  4,685,781,322pt
3位	  3,801,247,331pt
9位	  1,507,641,817pt
10位	  1,197,402,268pt
11位	  1,132,441,896pt
19位	  749,630,076pt
20位	  748,988,596pt
99位	  282,933,613pt
100位	  282,234,315pt
499位	  77,746,026pt
500位	  77,458,329pt
999位	  45,542,178pt
1000位	  45,536,069pt
1999位	  24,596,025pt
2000位	  24,581,413pt
2999位	  16,113,596pt
3000位	  16,102,364pt
4999位	  8,148,118pt
5000位	  8,146,933pt
9999位	  793,298pt
10000位	  793,035pt
2021/08/29 19:03	興行成績 :  		ISO8601:2021-08-29T19:03:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
