1位	  2,019,827,725pt
2位	  1,650,310,137pt
3位	  1,303,085,635pt
9位	  664,803,937pt
10位	  631,031,726pt
11位	  541,983,132pt
19位	  411,854,764pt
20位	  408,721,780pt
99位	  134,218,296pt
100位	  132,736,163pt
499位	  20,012,618pt
500位	  20,008,808pt
999位	  8,660,083pt
1000位	  8,646,333pt
1999位	  2,666,935pt
2000位	  2,665,213pt
2999位	  1,021,571pt
3000位	  1,020,915pt
4999位	  604,731pt
5000位	  604,515pt
10000位	58500pt(同順位補正)
2021/08/25 19:08	興行成績 :  		ISO8601:2021-08-25T19:08:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
