1位	  499,658,860pt
2位	  357,702,580pt
3位	  150,941,200pt
9位	  68,868,600pt
10位	  62,370,930pt
11位	  61,063,150pt
19位	  34,734,200pt
20位	  34,731,440pt
99位	  15,070,060pt
100位	  15,031,760pt
499位	  5,427,290pt
500位	  5,419,700pt
999位	  3,527,880pt
1000位	  3,527,690pt
1999位	  1,973,560pt
2000位	  1,973,100pt
2999位	  1,304,500pt
3000位	  1,304,200pt
4999位	  599,160pt
5000位	  599,060pt
9990位	  128,880pt
9999位	  128,190pt
10000位	  128,050pt
2021/04/02 14:54	お花見ﾎﾟｲﾝﾄ :  		ISO8601:2021-04-02T14:54:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
