1位	  783,339,810pt
2位	  461,800,390pt
3位	  267,833,530pt
9位	  142,133,890pt
10位	  125,521,150pt
11位	  108,874,600pt
19位	  63,556,110pt
20位	  61,031,590pt
99位	  25,672,980pt
100位	  25,405,220pt
499位	  9,540,190pt
500位	  9,534,840pt
999位	  6,159,540pt
1000位	  6,133,810pt
1999位	  3,584,110pt
2000位	  3,581,680pt
2999位	  2,329,040pt
3000位	  2,328,050pt
4999位	  1,152,330pt
5000位	  1,152,230pt
9999位	  218,030pt
10000位	  217,860pt
2021/04/03 21:54	お花見ﾎﾟｲﾝﾄ :  		ISO8601:2021-04-03T21:54:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
